age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
39.0,self-employed,married,tertiary,no,-176.0,yes,no,unknown,15.0,may,156.0,13.0,.0,.0,unknown,no
45.0,blue-collar,divorced,primary,no,104.0,yes,no,unknown,16.0,may,206.0,4.0,.0,.0,unknown,no
28.0,management,married,tertiary,no,82.0,yes,yes,unknown,16.0,may,225.0,1.0,.0,.0,unknown,no
47.0,services,married,secondary,no,51.0,yes,yes,unknown,16.0,may,312.0,1.0,.0,.0,unknown,no
53.0,unemployed,married,secondary,no,76.0,yes,yes,unknown,16.0,may,283.0,1.0,.0,.0,unknown,no
25.0,admin.,married,secondary,no,16.0,yes,no,unknown,16.0,may,129.0,1.0,.0,.0,unknown,no
47.0,blue-collar,married,primary,no,1756.0,yes,no,unknown,16.0,may,207.0,1.0,.0,.0,unknown,no
31.0,unemployed,single,secondary,no,199.0,yes,no,unknown,16.0,may,86.0,1.0,.0,.0,unknown,no
29.0,management,married,tertiary,no,1.0,yes,yes,unknown,16.0,may,49.0,1.0,.0,.0,unknown,no
49.0,technician,married,secondary,no,1269.0,yes,no,unknown,16.0,may,355.0,2.0,.0,.0,unknown,no
35.0,blue-collar,married,secondary,no,-613.0,yes,no,unknown,16.0,may,754.0,1.0,.0,.0,unknown,no
40.0,admin.,divorced,secondary,no,783.0,yes,yes,unknown,16.0,may,171.0,2.0,.0,.0,unknown,no
30.0,blue-collar,single,unknown,no,194.0,yes,no,unknown,16.0,may,410.0,1.0,.0,.0,unknown,no
47.0,blue-collar,married,secondary,no,-656.0,yes,no,unknown,16.0,may,184.0,2.0,.0,.0,unknown,no
28.0,admin.,married,tertiary,no,364.0,yes,no,unknown,16.0,may,169.0,1.0,.0,.0,unknown,no
27.0,entrepreneur,married,secondary,no,554.0,yes,no,unknown,16.0,may,131.0,1.0,.0,.0,unknown,no
36.0,blue-collar,married,secondary,no,63.0,yes,no,unknown,16.0,may,322.0,2.0,.0,.0,unknown,no
52.0,technician,single,secondary,no,36.0,yes,no,unknown,16.0,may,335.0,1.0,.0,.0,unknown,no
44.0,blue-collar,divorced,unknown,no,532.0,no,no,unknown,16.0,may,141.0,2.0,.0,.0,unknown,no
49.0,blue-collar,married,secondary,no,16.0,yes,no,unknown,16.0,may,193.0,11.0,.0,.0,unknown,no
33.0,blue-collar,married,secondary,no,64.0,no,no,unknown,16.0,may,239.0,3.0,.0,.0,unknown,no
46.0,management,divorced,tertiary,no,770.0,yes,no,unknown,16.0,may,94.0,1.0,.0,.0,unknown,no
27.0,services,single,secondary,no,194.0,yes,no,unknown,16.0,may,326.0,1.0,.0,.0,unknown,no
43.0,technician,married,secondary,no,17.0,yes,no,unknown,16.0,may,353.0,4.0,.0,.0,unknown,no
50.0,blue-collar,married,primary,no,231.0,yes,no,unknown,16.0,may,171.0,4.0,.0,.0,unknown,no
49.0,management,married,primary,no,267.0,yes,no,unknown,16.0,may,198.0,5.0,.0,.0,unknown,no
37.0,blue-collar,single,secondary,no,197.0,yes,no,unknown,16.0,may,251.0,3.0,.0,.0,unknown,no
28.0,services,single,secondary,no,317.0,yes,no,unknown,16.0,may,21.0,3.0,.0,.0,unknown,no
38.0,blue-collar,married,secondary,no,660.0,yes,yes,unknown,19.0,may,105.0,2.0,.0,.0,unknown,no
37.0,entrepreneur,single,secondary,no,654.0,no,no,unknown,19.0,may,594.0,2.0,.0,.0,unknown,no
40.0,management,single,tertiary,no,2784.0,yes,no,unknown,19.0,may,181.0,1.0,.0,.0,unknown,no
40.0,blue-collar,single,unknown,no,-154.0,yes,yes,unknown,19.0,may,258.0,1.0,.0,.0,unknown,no
32.0,services,married,secondary,no,132.0,yes,yes,unknown,19.0,may,343.0,2.0,.0,.0,unknown,no
57.0,management,married,tertiary,no,5431.0,yes,no,unknown,19.0,may,97.0,2.0,.0,.0,unknown,no
38.0,technician,married,secondary,no,59.0,yes,no,unknown,19.0,may,18.0,1.0,.0,.0,unknown,no
48.0,blue-collar,married,primary,no,281.0,yes,no,unknown,19.0,may,100.0,3.0,.0,.0,unknown,no
30.0,blue-collar,married,primary,no,392.0,yes,no,unknown,19.0,may,351.0,1.0,.0,.0,unknown,no
60.0,admin.,married,unknown,no,738.0,no,no,unknown,19.0,may,529.0,3.0,.0,.0,unknown,no
31.0,admin.,single,secondary,no,6042.0,yes,no,unknown,19.0,may,228.0,1.0,.0,.0,unknown,no
40.0,blue-collar,married,secondary,no,-341.0,yes,no,unknown,19.0,may,192.0,1.0,.0,.0,unknown,no
31.0,technician,single,tertiary,no,221.0,yes,no,unknown,19.0,may,145.0,3.0,.0,.0,unknown,no
28.0,technician,single,tertiary,no,-31.0,yes,no,unknown,19.0,may,257.0,1.0,.0,.0,unknown,no
30.0,blue-collar,single,secondary,no,16.0,yes,no,unknown,19.0,may,127.0,5.0,.0,.0,unknown,no
54.0,retired,divorced,primary,no,477.0,yes,no,unknown,19.0,may,335.0,4.0,.0,.0,unknown,no
48.0,blue-collar,married,primary,no,456.0,yes,yes,unknown,19.0,may,289.0,1.0,.0,.0,unknown,no
40.0,management,married,tertiary,no,3.0,yes,yes,unknown,19.0,may,151.0,1.0,.0,.0,unknown,no
22.0,blue-collar,married,secondary,no,36.0,yes,no,unknown,19.0,may,120.0,3.0,.0,.0,unknown,no
28.0,management,single,tertiary,no,3238.0,yes,no,unknown,19.0,may,7.0,1.0,.0,.0,unknown,no
31.0,services,single,secondary,no,1629.0,yes,no,unknown,19.0,may,344.0,2.0,.0,.0,unknown,no
28.0,blue-collar,single,secondary,no,362.0,yes,no,unknown,19.0,may,263.0,1.0,.0,.0,unknown,no
31.0,blue-collar,single,secondary,no,19.0,yes,no,unknown,19.0,may,178.0,5.0,.0,.0,unknown,no
52.0,services,married,secondary,no,2420.0,yes,no,unknown,19.0,may,215.0,3.0,.0,.0,unknown,no
51.0,management,single,tertiary,no,1146.0,yes,yes,unknown,19.0,may,458.0,4.0,.0,.0,unknown,no
34.0,blue-collar,married,secondary,no,1710.0,yes,yes,unknown,19.0,may,187.0,3.0,.0,.0,unknown,no
40.0,blue-collar,married,primary,no,-22.0,yes,no,unknown,19.0,may,84.0,3.0,.0,.0,unknown,no
45.0,blue-collar,married,secondary,no,1345.0,yes,no,unknown,19.0,may,120.0,7.0,.0,.0,unknown,no
36.0,management,married,tertiary,no,806.0,yes,no,unknown,20.0,may,280.0,1.0,.0,.0,unknown,no
39.0,blue-collar,married,secondary,no,298.0,yes,no,unknown,20.0,may,216.0,1.0,.0,.0,unknown,no
32.0,management,divorced,primary,no,137.0,yes,no,unknown,20.0,may,13.0,12.0,.0,.0,unknown,no
38.0,management,married,tertiary,no,.0,yes,no,unknown,20.0,may,206.0,1.0,.0,.0,unknown,no
31.0,services,divorced,secondary,no,1222.0,yes,no,unknown,20.0,may,532.0,1.0,.0,.0,unknown,no
36.0,admin.,married,secondary,no,465.0,yes,no,unknown,20.0,may,160.0,1.0,.0,.0,unknown,no
31.0,blue-collar,single,secondary,no,2089.0,yes,no,unknown,20.0,may,34.0,1.0,.0,.0,unknown,no
33.0,admin.,married,secondary,no,2.0,yes,no,unknown,20.0,may,201.0,1.0,.0,.0,unknown,no
34.0,services,single,tertiary,no,371.0,no,no,unknown,20.0,may,77.0,1.0,.0,.0,unknown,no
36.0,admin.,married,secondary,no,2030.0,yes,no,unknown,20.0,may,24.0,1.0,.0,.0,unknown,no
35.0,blue-collar,married,primary,no,356.0,yes,yes,unknown,20.0,may,474.0,2.0,.0,.0,unknown,no
60.0,management,married,tertiary,no,328.0,yes,no,unknown,20.0,may,72.0,5.0,.0,.0,unknown,no
38.0,services,married,secondary,yes,-242.0,yes,yes,unknown,20.0,may,236.0,2.0,.0,.0,unknown,no
35.0,blue-collar,married,secondary,no,2688.0,yes,no,unknown,20.0,may,281.0,1.0,.0,.0,unknown,no
46.0,entrepreneur,married,secondary,no,583.0,yes,no,unknown,20.0,may,137.0,2.0,.0,.0,unknown,no
34.0,services,married,secondary,yes,421.0,yes,no,unknown,20.0,may,247.0,3.0,.0,.0,unknown,no
58.0,blue-collar,married,primary,no,99.0,yes,no,unknown,20.0,may,215.0,3.0,.0,.0,unknown,no
32.0,technician,married,secondary,no,908.0,yes,no,unknown,20.0,may,64.0,1.0,.0,.0,unknown,no
30.0,management,single,tertiary,no,1724.0,yes,no,unknown,20.0,may,73.0,1.0,.0,.0,unknown,no
32.0,technician,married,tertiary,no,514.0,yes,no,unknown,20.0,may,414.0,2.0,.0,.0,unknown,no
54.0,retired,divorced,tertiary,no,6102.0,yes,yes,unknown,21.0,may,86.0,6.0,.0,.0,unknown,no
33.0,services,married,tertiary,no,1349.0,yes,no,unknown,21.0,may,120.0,1.0,.0,.0,unknown,no
35.0,blue-collar,married,secondary,no,592.0,yes,no,unknown,21.0,may,74.0,1.0,.0,.0,unknown,no
34.0,management,divorced,tertiary,no,5754.0,yes,no,unknown,21.0,may,56.0,1.0,.0,.0,unknown,no
36.0,admin.,single,tertiary,no,3954.0,yes,no,unknown,21.0,may,432.0,1.0,.0,.0,unknown,no
37.0,technician,married,secondary,no,1450.0,yes,yes,unknown,21.0,may,112.0,1.0,.0,.0,unknown,no
34.0,technician,single,secondary,no,951.0,yes,no,unknown,21.0,may,343.0,1.0,.0,.0,unknown,no
49.0,blue-collar,divorced,primary,no,2262.0,yes,no,unknown,21.0,may,125.0,3.0,.0,.0,unknown,no
32.0,technician,married,secondary,no,901.0,yes,no,unknown,21.0,may,102.0,3.0,.0,.0,unknown,no
29.0,blue-collar,single,secondary,no,.0,no,no,unknown,21.0,may,623.0,1.0,.0,.0,unknown,no
32.0,blue-collar,single,secondary,no,1721.0,yes,no,unknown,21.0,may,650.0,2.0,.0,.0,unknown,no
21.0,student,single,secondary,no,232.0,yes,no,unknown,21.0,may,110.0,2.0,.0,.0,unknown,no
35.0,technician,married,secondary,no,1.0,yes,yes,unknown,21.0,may,85.0,1.0,.0,.0,unknown,no
28.0,management,married,tertiary,no,395.0,no,no,unknown,21.0,may,178.0,1.0,.0,.0,unknown,no
24.0,blue-collar,single,secondary,no,171.0,yes,no,unknown,21.0,may,151.0,2.0,.0,.0,unknown,no
46.0,blue-collar,single,secondary,no,.0,no,no,unknown,21.0,may,27.0,10.0,.0,.0,unknown,no
31.0,management,married,tertiary,no,4924.0,yes,no,unknown,21.0,may,389.0,2.0,.0,.0,unknown,no
37.0,management,married,tertiary,no,2205.0,no,no,unknown,21.0,may,85.0,4.0,.0,.0,unknown,no
31.0,blue-collar,married,secondary,no,664.0,yes,yes,unknown,21.0,may,987.0,3.0,.0,.0,unknown,no
34.0,management,married,tertiary,no,4170.0,yes,no,unknown,21.0,may,935.0,1.0,.0,.0,unknown,no
39.0,technician,married,secondary,no,4441.0,yes,no,unknown,21.0,may,86.0,2.0,.0,.0,unknown,no
49.0,blue-collar,married,secondary,no,1568.0,no,no,unknown,21.0,may,206.0,6.0,.0,.0,unknown,no
39.0,unemployed,single,secondary,no,2645.0,yes,no,unknown,21.0,may,339.0,3.0,.0,.0,unknown,no
37.0,management,married,tertiary,no,412.0,yes,no,unknown,21.0,may,110.0,4.0,.0,.0,unknown,no
26.0,entrepreneur,single,secondary,no,.0,yes,no,unknown,21.0,may,339.0,10.0,.0,.0,unknown,no
52.0,management,married,secondary,no,173.0,no,no,unknown,23.0,may,48.0,5.0,.0,.0,unknown,no
33.0,management,married,secondary,no,3132.0,yes,no,unknown,23.0,may,350.0,5.0,.0,.0,unknown,no
34.0,management,single,tertiary,no,.0,yes,no,unknown,23.0,may,346.0,1.0,.0,.0,unknown,no
32.0,technician,married,secondary,no,587.0,yes,no,unknown,23.0,may,203.0,1.0,.0,.0,unknown,no
31.0,technician,single,secondary,no,1186.0,yes,no,unknown,23.0,may,136.0,1.0,.0,.0,unknown,no
35.0,technician,single,secondary,no,11423.0,yes,no,unknown,23.0,may,107.0,1.0,.0,.0,unknown,no
33.0,blue-collar,married,secondary,no,6227.0,yes,no,unknown,23.0,may,76.0,2.0,.0,.0,unknown,no
33.0,self-employed,married,tertiary,no,416.0,yes,yes,unknown,23.0,may,290.0,1.0,.0,.0,unknown,no
32.0,student,single,secondary,no,1883.0,yes,no,unknown,23.0,may,57.0,1.0,.0,.0,unknown,no
35.0,technician,married,secondary,no,291.0,no,no,unknown,23.0,may,100.0,1.0,.0,.0,unknown,no
47.0,technician,married,secondary,no,-401.0,yes,no,unknown,23.0,may,78.0,1.0,.0,.0,unknown,no
26.0,student,single,tertiary,no,1570.0,yes,no,unknown,23.0,may,81.0,1.0,.0,.0,unknown,no
24.0,services,married,secondary,no,45.0,yes,yes,unknown,23.0,may,465.0,1.0,.0,.0,unknown,no
24.0,technician,single,secondary,no,820.0,yes,no,unknown,23.0,may,665.0,1.0,.0,.0,unknown,no
30.0,services,married,secondary,no,2.0,no,yes,unknown,23.0,may,50.0,3.0,.0,.0,unknown,no
48.0,technician,married,secondary,no,3142.0,no,no,unknown,23.0,may,563.0,1.0,.0,.0,unknown,no
31.0,blue-collar,single,secondary,no,-78.0,yes,yes,unknown,23.0,may,198.0,2.0,.0,.0,unknown,no
32.0,admin.,married,secondary,no,.0,no,no,unknown,23.0,may,206.0,3.0,.0,.0,unknown,no
30.0,services,married,tertiary,no,523.0,yes,no,unknown,23.0,may,253.0,2.0,.0,.0,unknown,no
30.0,management,single,tertiary,no,3625.0,yes,no,unknown,23.0,may,469.0,2.0,.0,.0,unknown,no
32.0,management,married,tertiary,no,1651.0,yes,no,unknown,23.0,may,189.0,2.0,.0,.0,unknown,no
32.0,technician,married,secondary,no,221.0,yes,no,unknown,23.0,may,224.0,4.0,.0,.0,unknown,no
30.0,self-employed,single,tertiary,no,253.0,yes,no,unknown,23.0,may,167.0,4.0,.0,.0,unknown,no
60.0,services,married,secondary,no,-46.0,no,no,unknown,23.0,may,132.0,2.0,.0,.0,unknown,no
36.0,blue-collar,married,primary,no,655.0,yes,no,unknown,23.0,may,153.0,4.0,.0,.0,unknown,no
29.0,management,single,tertiary,no,.0,yes,no,unknown,23.0,may,331.0,2.0,.0,.0,unknown,no
32.0,admin.,married,secondary,no,497.0,yes,no,unknown,23.0,may,92.0,3.0,.0,.0,unknown,no
34.0,services,married,secondary,no,70.0,yes,yes,unknown,23.0,may,138.0,4.0,.0,.0,unknown,no
31.0,management,single,tertiary,no,357.0,yes,no,unknown,23.0,may,77.0,3.0,.0,.0,unknown,no
33.0,management,married,tertiary,no,.0,yes,no,unknown,23.0,may,57.0,5.0,.0,.0,unknown,no
32.0,blue-collar,married,secondary,no,1780.0,yes,no,unknown,23.0,may,100.0,4.0,.0,.0,unknown,no
31.0,admin.,married,secondary,no,1098.0,yes,no,unknown,23.0,may,427.0,2.0,.0,.0,unknown,no
29.0,services,single,secondary,no,1008.0,yes,no,unknown,23.0,may,426.0,9.0,.0,.0,unknown,no
35.0,blue-collar,married,secondary,no,.0,yes,no,unknown,23.0,may,100.0,4.0,.0,.0,unknown,no
39.0,management,married,tertiary,no,540.0,yes,yes,unknown,23.0,may,1066.0,2.0,.0,.0,unknown,no
34.0,student,married,tertiary,no,387.0,yes,no,unknown,26.0,may,52.0,3.0,.0,.0,unknown,no
56.0,blue-collar,divorced,primary,no,-216.0,yes,no,unknown,26.0,may,336.0,1.0,.0,.0,unknown,no
32.0,admin.,married,secondary,no,86.0,yes,no,unknown,26.0,may,1099.0,1.0,.0,.0,unknown,no
31.0,management,divorced,tertiary,no,895.0,yes,no,unknown,26.0,may,202.0,1.0,.0,.0,unknown,no
48.0,management,single,tertiary,no,145.0,yes,no,unknown,26.0,may,14.0,38.0,.0,.0,unknown,no
34.0,services,married,secondary,no,-694.0,yes,no,unknown,26.0,may,62.0,1.0,.0,.0,unknown,no
35.0,admin.,married,secondary,no,788.0,yes,no,unknown,26.0,may,223.0,1.0,.0,.0,unknown,no
32.0,blue-collar,single,primary,no,405.0,yes,no,unknown,26.0,may,200.0,1.0,.0,.0,unknown,no
28.0,management,single,tertiary,no,1107.0,yes,no,unknown,26.0,may,144.0,1.0,.0,.0,unknown,no
31.0,blue-collar,married,secondary,no,-110.0,yes,no,unknown,26.0,may,440.0,1.0,.0,.0,unknown,no
28.0,technician,married,secondary,no,880.0,yes,no,unknown,26.0,may,188.0,1.0,.0,.0,unknown,no
33.0,technician,single,secondary,no,1746.0,yes,no,unknown,26.0,may,152.0,2.0,.0,.0,unknown,no
34.0,blue-collar,married,unknown,no,-465.0,no,no,unknown,26.0,may,127.0,1.0,.0,.0,unknown,no
47.0,technician,married,tertiary,no,192.0,yes,no,unknown,26.0,may,596.0,1.0,.0,.0,unknown,no
51.0,housemaid,married,secondary,yes,-1013.0,yes,no,unknown,26.0,may,664.0,1.0,.0,.0,unknown,no
29.0,technician,single,tertiary,no,1185.0,yes,no,unknown,26.0,may,536.0,1.0,.0,.0,unknown,no
29.0,technician,single,tertiary,no,354.0,yes,no,unknown,26.0,may,255.0,1.0,.0,.0,unknown,no
29.0,blue-collar,married,secondary,no,484.0,yes,no,unknown,26.0,may,629.0,2.0,.0,.0,unknown,no
35.0,management,married,secondary,no,291.0,yes,no,unknown,26.0,may,327.0,1.0,.0,.0,unknown,no
34.0,management,single,tertiary,no,1640.0,yes,no,unknown,26.0,may,160.0,3.0,.0,.0,unknown,no
35.0,technician,married,secondary,no,23.0,yes,no,unknown,26.0,may,147.0,1.0,.0,.0,unknown,no
40.0,services,married,secondary,no,-626.0,yes,no,unknown,26.0,may,147.0,2.0,.0,.0,unknown,no
38.0,technician,married,secondary,no,6.0,yes,no,unknown,26.0,may,113.0,4.0,.0,.0,unknown,no
43.0,blue-collar,married,primary,no,-93.0,yes,no,unknown,26.0,may,402.0,2.0,.0,.0,unknown,no
37.0,services,married,secondary,no,1785.0,yes,no,unknown,26.0,may,912.0,4.0,.0,.0,unknown,no
36.0,technician,married,secondary,no,4587.0,no,no,unknown,26.0,may,271.0,4.0,.0,.0,unknown,no
39.0,blue-collar,married,primary,no,879.0,yes,no,unknown,26.0,may,102.0,2.0,.0,.0,unknown,no
44.0,admin.,married,secondary,no,.0,no,no,unknown,26.0,may,85.0,3.0,.0,.0,unknown,no
33.0,management,married,tertiary,no,403.0,yes,no,unknown,26.0,may,114.0,2.0,.0,.0,unknown,no
44.0,blue-collar,married,primary,no,3057.0,yes,no,unknown,26.0,may,98.0,4.0,.0,.0,unknown,no
46.0,management,single,tertiary,no,479.0,yes,no,unknown,26.0,may,34.0,3.0,.0,.0,unknown,no
37.0,blue-collar,married,primary,no,-196.0,yes,no,unknown,26.0,may,166.0,2.0,.0,.0,unknown,no
33.0,management,single,secondary,no,.0,yes,no,unknown,26.0,may,816.0,2.0,.0,.0,unknown,no
23.0,blue-collar,married,secondary,no,-213.0,yes,yes,unknown,26.0,may,87.0,2.0,.0,.0,unknown,no
54.0,management,single,tertiary,no,1464.0,yes,yes,unknown,26.0,may,425.0,4.0,.0,.0,unknown,no
32.0,technician,married,tertiary,no,1037.0,yes,no,unknown,26.0,may,125.0,3.0,.0,.0,unknown,no
45.0,blue-collar,married,secondary,no,-376.0,yes,no,unknown,26.0,may,162.0,4.0,.0,.0,unknown,no
32.0,blue-collar,married,primary,no,4.0,yes,no,unknown,26.0,may,76.0,5.0,.0,.0,unknown,no
31.0,unemployed,single,secondary,no,-186.0,yes,no,unknown,26.0,may,172.0,3.0,.0,.0,unknown,no
36.0,blue-collar,married,secondary,no,3935.0,yes,yes,unknown,27.0,may,220.0,6.0,.0,.0,unknown,no
49.0,blue-collar,married,secondary,no,134.0,yes,yes,unknown,27.0,may,265.0,2.0,.0,.0,unknown,no
38.0,blue-collar,married,primary,no,27.0,yes,no,unknown,27.0,may,62.0,4.0,.0,.0,unknown,no
36.0,admin.,married,secondary,no,.0,yes,no,unknown,27.0,may,578.0,2.0,.0,.0,unknown,no
53.0,technician,married,secondary,no,87.0,yes,no,unknown,27.0,may,183.0,9.0,.0,.0,unknown,no
50.0,blue-collar,married,secondary,no,74.0,yes,yes,unknown,27.0,may,146.0,1.0,.0,.0,unknown,no
28.0,blue-collar,married,primary,no,32.0,yes,no,unknown,27.0,may,218.0,1.0,.0,.0,unknown,no
32.0,services,married,secondary,no,-124.0,no,no,unknown,27.0,may,116.0,1.0,.0,.0,unknown,no
39.0,blue-collar,married,secondary,no,-131.0,yes,yes,unknown,27.0,may,232.0,1.0,.0,.0,unknown,no
34.0,blue-collar,married,secondary,no,-61.0,yes,no,unknown,27.0,may,128.0,1.0,.0,.0,unknown,no
36.0,admin.,single,unknown,no,-69.0,yes,no,unknown,27.0,may,90.0,2.0,.0,.0,unknown,no
58.0,management,divorced,tertiary,no,-71.0,no,no,unknown,27.0,may,114.0,1.0,.0,.0,unknown,no
41.0,self-employed,married,primary,no,-8.0,yes,no,unknown,27.0,may,643.0,2.0,.0,.0,unknown,no
57.0,management,single,tertiary,no,33.0,yes,no,unknown,27.0,may,132.0,1.0,.0,.0,unknown,no
26.0,technician,divorced,secondary,no,21.0,yes,no,unknown,27.0,may,133.0,1.0,.0,.0,unknown,no
47.0,admin.,divorced,secondary,no,-407.0,yes,no,unknown,27.0,may,46.0,1.0,.0,.0,unknown,no
31.0,admin.,single,secondary,no,-302.0,yes,yes,unknown,27.0,may,235.0,5.0,.0,.0,unknown,no
33.0,management,divorced,tertiary,no,723.0,yes,no,unknown,27.0,may,246.0,1.0,.0,.0,unknown,no
34.0,services,married,secondary,no,.0,no,no,unknown,27.0,may,56.0,2.0,.0,.0,unknown,no
33.0,entrepreneur,married,secondary,no,-118.0,yes,yes,unknown,27.0,may,421.0,3.0,.0,.0,unknown,no
26.0,admin.,married,secondary,no,.0,no,no,unknown,27.0,may,755.0,1.0,.0,.0,unknown,no
31.0,management,single,tertiary,no,-429.0,yes,yes,unknown,27.0,may,207.0,1.0,.0,.0,unknown,no
36.0,admin.,divorced,secondary,no,-611.0,yes,no,unknown,27.0,may,222.0,1.0,.0,.0,unknown,no
26.0,blue-collar,married,primary,yes,-683.0,yes,yes,unknown,27.0,may,446.0,1.0,.0,.0,unknown,no
51.0,management,married,tertiary,no,1944.0,yes,no,unknown,27.0,may,217.0,2.0,.0,.0,unknown,no
28.0,blue-collar,married,secondary,no,781.0,yes,no,unknown,27.0,may,749.0,2.0,.0,.0,unknown,no
32.0,services,married,secondary,no,-479.0,yes,no,unknown,27.0,may,142.0,1.0,.0,.0,unknown,no
32.0,blue-collar,married,secondary,no,49.0,yes,no,unknown,27.0,may,135.0,5.0,.0,.0,unknown,no
29.0,entrepreneur,married,tertiary,no,3037.0,yes,no,unknown,27.0,may,34.0,3.0,.0,.0,unknown,no
36.0,technician,married,primary,no,1653.0,yes,yes,unknown,27.0,may,336.0,10.0,.0,.0,unknown,no
43.0,technician,married,secondary,no,2344.0,yes,no,unknown,27.0,may,111.0,2.0,.0,.0,unknown,no
47.0,entrepreneur,married,tertiary,no,362.0,yes,no,unknown,27.0,may,97.0,5.0,.0,.0,unknown,no
28.0,management,married,tertiary,no,318.0,yes,no,unknown,27.0,may,4.0,4.0,.0,.0,unknown,no
34.0,technician,married,secondary,yes,-34.0,yes,no,unknown,27.0,may,201.0,5.0,.0,.0,unknown,no
34.0,blue-collar,married,secondary,no,1412.0,yes,yes,unknown,27.0,may,157.0,2.0,.0,.0,unknown,no
26.0,technician,single,secondary,no,75.0,yes,no,unknown,27.0,may,337.0,2.0,.0,.0,unknown,no
57.0,blue-collar,married,primary,no,318.0,yes,no,unknown,27.0,may,206.0,2.0,.0,.0,unknown,no
46.0,management,divorced,tertiary,no,-154.0,yes,yes,unknown,27.0,may,107.0,2.0,.0,.0,unknown,no
39.0,management,married,secondary,no,1072.0,yes,no,unknown,27.0,may,1168.0,2.0,.0,.0,unknown,no
53.0,technician,divorced,secondary,no,392.0,yes,no,unknown,28.0,may,59.0,1.0,.0,.0,unknown,no
45.0,blue-collar,married,primary,no,-175.0,yes,yes,unknown,28.0,may,215.0,2.0,.0,.0,unknown,no
30.0,self-employed,single,secondary,no,311.0,yes,yes,unknown,28.0,may,198.0,3.0,.0,.0,unknown,no
31.0,services,single,secondary,no,.0,yes,no,unknown,28.0,may,231.0,2.0,.0,.0,unknown,no
25.0,technician,single,tertiary,no,43.0,yes,yes,unknown,28.0,may,738.0,1.0,.0,.0,unknown,no
30.0,management,single,tertiary,no,849.0,yes,no,unknown,28.0,may,261.0,6.0,.0,.0,unknown,no
24.0,blue-collar,married,secondary,no,.0,no,no,unknown,28.0,may,94.0,1.0,.0,.0,unknown,no
24.0,services,single,secondary,no,1611.0,yes,no,unknown,28.0,may,418.0,1.0,.0,.0,unknown,no
29.0,admin.,single,secondary,no,1450.0,yes,no,unknown,28.0,may,195.0,1.0,.0,.0,unknown,no
40.0,management,married,tertiary,no,-130.0,yes,no,unknown,28.0,may,154.0,2.0,.0,.0,unknown,no
31.0,blue-collar,single,primary,no,-443.0,yes,no,unknown,28.0,may,507.0,1.0,.0,.0,unknown,no
29.0,blue-collar,single,primary,no,80.0,yes,no,unknown,28.0,may,678.0,1.0,.0,.0,unknown,no
45.0,blue-collar,married,unknown,no,-320.0,yes,no,unknown,28.0,may,204.0,3.0,.0,.0,unknown,no
44.0,entrepreneur,married,secondary,no,-20.0,no,no,unknown,28.0,may,167.0,3.0,.0,.0,unknown,no
52.0,blue-collar,married,secondary,no,310.0,yes,no,unknown,28.0,may,211.0,4.0,.0,.0,unknown,no
51.0,technician,single,secondary,no,511.0,yes,yes,unknown,28.0,may,67.0,2.0,.0,.0,unknown,no
32.0,management,married,tertiary,no,4307.0,yes,no,unknown,28.0,may,91.0,3.0,.0,.0,unknown,no
29.0,admin.,married,secondary,no,-526.0,yes,no,unknown,28.0,may,314.0,2.0,.0,.0,unknown,no
33.0,blue-collar,married,secondary,no,580.0,yes,no,unknown,28.0,may,36.0,1.0,.0,.0,unknown,no
31.0,services,married,secondary,no,-327.0,yes,no,unknown,28.0,may,408.0,1.0,.0,.0,unknown,no
28.0,technician,single,tertiary,no,183.0,yes,yes,unknown,28.0,may,62.0,2.0,.0,.0,unknown,no
28.0,admin.,single,secondary,no,419.0,yes,no,unknown,28.0,may,158.0,2.0,.0,.0,unknown,no
